day,timestamp,global_ts,move,mid_before,mid_after,n_trades,max_qty,total_qty,dominant_share,time_span,label
1,262600,1262600,8.0,9992.0,10000.0,0,0,0,,0,NO_TRADES
1,263000,1263000,8.0,10000.0,10008.0,0,0,0,,0,NO_TRADES
1,263100,1263100,-8.0,10008.0,10000.0,0,0,0,,0,NO_TRADES
1,263800,1263800,7.0,10000.0,10007.0,0,0,0,,0,NO_TRADES
1,263900,1263900,-8.0,10007.0,9999.0,0,0,0,,0,NO_TRADES
1,266100,1266100,-8.0,10000.0,9992.0,0,0,0,,0,NO_TRADES
1,266200,1266200,7.0,9992.0,9999.0,0,0,0,,0,NO_TRADES
1,266400,1266400,8.0,10000.0,10008.0,0,0,0,,0,NO_TRADES
1,266500,1266500,-8.0,10008.0,10000.0,0,0,0,,0,NO_TRADES
1,267900,1267900,-6.0,9998.0,9992.0,0,0,0,,0,NO_TRADES
1,268700,1268700,9.0,9996.0,10005.0,1,6,6,1.0,0,WHALE
1,268800,1268800,-7.0,10005.0,9998.0,1,6,6,1.0,0,WHALE
1,269300,1269300,6.5,9995.5,10002.0,2,6,10,0.6,600,WHALE
1,269400,1269400,-6.5,10002.0,9995.5,2,6,10,0.6,600,WHALE
1,273800,1273800,-8.0,9997.0,9989.0,0,0,0,,0,NO_TRADES
1,273900,1273900,9.5,9989.0,9998.5,0,0,0,,0,NO_TRADES
1,274300,1274300,8.0,9997.0,10005.0,0,0,0,,0,NO_TRADES
1,274400,1274400,-8.0,10005.0,9997.0,0,0,0,,0,NO_TRADES
1,275400,1275400,-8.5,9998.5,9990.0,1,4,4,1.0,0,WHALE
1,275500,1275500,8.0,9990.0,9998.0,1,4,4,1.0,0,WHALE
1,276500,1276500,7.0,9992.0,9999.0,0,0,0,,0,NO_TRADES
1,276800,1276800,-7.0,9998.0,9991.0,0,0,0,,0,NO_TRADES
1,276900,1276900,8.5,9991.0,9999.5,0,0,0,,0,NO_TRADES
1,277400,1277400,-11.0,9999.0,9988.0,0,0,0,,0,NO_TRADES
1,277500,1277500,11.0,9988.0,9999.0,0,0,0,,0,NO_TRADES
1,279200,1279200,-11.5,10000.5,9989.0,0,0,0,,0,NO_TRADES
1,279300,1279300,9.0,9989.0,9998.0,0,0,0,,0,NO_TRADES
1,279700,1279700,7.0,9998.0,10005.0,0,0,0,,0,NO_TRADES
1,279800,1279800,-8.0,10005.0,9997.0,0,0,0,,0,NO_TRADES
1,283000,1283000,8.0,9997.0,10005.0,2,6,10,0.6,0,WHALE
1,283100,1283100,-8.0,10005.0,9997.0,2,6,10,0.6,0,WHALE
1,283800,1283800,8.0,9996.0,10004.0,0,0,0,,0,NO_TRADES
1,283900,1283900,-8.0,10004.0,9996.0,0,0,0,,0,NO_TRADES
1,286100,1286100,-9.0,9996.0,9987.0,0,0,0,,0,NO_TRADES
1,286200,1286200,9.0,9987.0,9996.0,0,0,0,,0,NO_TRADES
1,289100,1289100,9.0,9995.0,10004.0,0,0,0,,0,NO_TRADES
1,289200,1289200,-8.0,10004.0,9996.0,0,0,0,,0,NO_TRADES
1,289300,1289300,7.0,9996.0,10003.0,0,0,0,,0,NO_TRADES
1,289400,1289400,-15.0,10003.0,9988.0,0,0,0,,0,NO_TRADES
1,289500,1289500,7.0,9988.0,9995.0,0,0,0,,0,NO_TRADES
1,290000,1290000,-8.5,9995.5,9987.0,0,0,0,,0,NO_TRADES
1,290100,1290100,8.0,9987.0,9995.0,0,0,0,,0,NO_TRADES
1,291100,1291100,-6.5,9994.5,9988.0,0,0,0,,0,NO_TRADES
1,291200,1291200,8.0,9988.0,9996.0,1,3,3,1.0,0,WHALE
1,291400,1291400,8.0,9996.0,10004.0,1,3,3,1.0,0,WHALE
1,291500,1291500,-6.5,10004.0,9997.5,1,3,3,1.0,0,WHALE
1,292800,1292800,8.0,9996.0,10004.0,0,0,0,,0,NO_TRADES
1,292900,1292900,-7.0,10004.0,9997.0,0,0,0,,0,NO_TRADES
1,294000,1294000,8.0,9996.0,10004.0,0,0,0,,0,NO_TRADES
1,294100,1294100,-8.0,10004.0,9996.0,0,0,0,,0,NO_TRADES
1,296100,1296100,10.0,9996.0,10006.0,0,0,0,,0,NO_TRADES
1,296200,1296200,-11.0,10006.0,9995.0,0,0,0,,0,NO_TRADES
1,297200,1297200,-8.0,9995.0,9987.0,2,9,12,0.75,500,WHALE
1,297300,1297300,8.0,9987.0,9995.0,2,9,12,0.75,500,WHALE
1,301300,1301300,-8.0,9997.0,9989.0,1,9,9,1.0,0,WHALE
1,301400,1301400,9.0,9989.0,9998.0,1,9,9,1.0,0,WHALE
1,304400,1304400,8.0,9995.0,10003.0,0,0,0,,0,NO_TRADES
1,304500,1304500,-8.0,10003.0,9995.0,0,0,0,,0,NO_TRADES
1,305400,1305400,8.0,9996.0,10004.0,0,0,0,,0,NO_TRADES
1,305500,1305500,-8.0,10004.0,9996.0,0,0,0,,0,NO_TRADES
1,308400,1308400,8.0,9999.0,10007.0,0,0,0,,0,NO_TRADES
1,308500,1308500,-8.0,10007.0,9999.0,0,0,0,,0,NO_TRADES
1,308800,1308800,-10.0,9998.0,9988.0,0,0,0,,0,NO_TRADES
1,308900,1308900,11.0,9988.0,9999.0,0,0,0,,0,NO_TRADES
1,309200,1309200,8.0,9999.0,10007.0,0,0,0,,0,NO_TRADES
1,309500,1309500,-11.0,10009.0,9998.0,0,0,0,,0,NO_TRADES
1,310700,1310700,-8.0,9999.0,9991.0,1,6,6,1.0,0,WHALE
1,310800,1310800,9.0,9991.0,10000.0,1,6,6,1.0,0,WHALE
1,310900,1310900,6.0,10000.0,10006.0,1,6,6,1.0,0,WHALE
1,311000,1311000,-6.0,10006.0,10000.0,1,6,6,1.0,0,WHALE
1,313200,1313200,8.0,9999.0,10007.0,1,2,2,1.0,0,WHALE
1,313300,1313300,-12.0,10007.0,9995.0,1,2,2,1.0,0,WHALE
1,313900,1313900,9.0,9993.0,10002.0,0,0,0,,0,NO_TRADES
1,315600,1315600,-7.5,10002.5,9995.0,0,0,0,,0,NO_TRADES
1,315700,1315700,7.0,9995.0,10002.0,0,0,0,,0,NO_TRADES
1,316000,1316000,-11.0,10002.0,9991.0,0,0,0,,0,NO_TRADES
1,316100,1316100,9.0,9991.0,10000.0,0,0,0,,0,NO_TRADES
1,316500,1316500,8.0,10003.0,10011.0,0,0,0,,0,NO_TRADES
1,316600,1316600,-11.0,10011.0,10000.0,0,0,0,,0,NO_TRADES
1,317000,1317000,-8.0,10001.0,9993.0,0,0,0,,0,NO_TRADES
1,317100,1317100,9.0,9993.0,10002.0,0,0,0,,0,NO_TRADES
1,321800,1321800,9.0,10003.0,10012.0,0,0,0,,0,NO_TRADES
1,321900,1321900,-8.0,10012.0,10004.0,0,0,0,,0,NO_TRADES
1,322000,1322000,-8.0,10004.0,9996.0,0,0,0,,0,NO_TRADES
1,322100,1322100,8.0,9996.0,10004.0,0,0,0,,0,NO_TRADES
1,323200,1323200,-8.5,10004.5,9996.0,1,6,6,1.0,0,WHALE
1,323300,1323300,7.0,9996.0,10003.0,1,6,6,1.0,0,WHALE
1,324300,1324300,-8.0,10002.0,9994.0,0,0,0,,0,NO_TRADES
1,324400,1324400,8.0,9994.0,10002.0,1,2,2,1.0,0,WHALE
1,324900,1324900,-10.0,10001.0,9991.0,2,5,7,0.7142857142857143,400,WHALE
1,325000,1325000,11.0,9991.0,10002.0,2,5,7,0.7142857142857143,400,WHALE
1,325300,1325300,-9.0,10003.0,9994.0,1,5,5,1.0,0,WHALE
1,325400,1325400,8.0,9994.0,10002.0,1,5,5,1.0,0,WHALE
1,326300,1326300,8.0,10003.0,10011.0,0,0,0,,0,NO_TRADES
1,326500,1326500,-8.0,10011.0,10003.0,0,0,0,,0,NO_TRADES
1,326900,1326900,8.5,10002.5,10011.0,0,0,0,,0,NO_TRADES
1,327000,1327000,-11.5,10011.0,9999.5,0,0,0,,0,NO_TRADES
1,327400,1327400,-8.0,10010.0,10002.0,0,0,0,,0,NO_TRADES
1,327800,1327800,9.0,10002.0,10011.0,0,0,0,,0,NO_TRADES
1,327900,1327900,-8.0,10011.0,10003.0,0,0,0,,0,NO_TRADES
1,331500,1331500,-8.0,10001.0,9993.0,1,8,8,1.0,0,WHALE
1,331600,1331600,8.0,9993.0,10001.0,1,8,8,1.0,0,WHALE
1,333500,1333500,-6.5,9999.5,9993.0,0,0,0,,0,NO_TRADES
1,333600,1333600,6.5,9993.0,9999.5,0,0,0,,0,NO_TRADES
1,334600,1334600,9.5,9999.5,10009.0,0,0,0,,0,NO_TRADES
1,334700,1334700,-6.5,10009.0,10002.5,0,0,0,,0,NO_TRADES
1,335300,1335300,9.0,10001.0,10010.0,0,0,0,,0,NO_TRADES
1,335400,1335400,-19.0,10010.0,9991.0,1,6,6,1.0,0,WHALE
1,335500,1335500,11.0,9991.0,10002.0,1,6,6,1.0,0,WHALE
1,336000,1336000,11.0,10001.0,10012.0,3,9,21,0.42857142857142855,600,SWARM
1,336100,1336100,-10.0,10012.0,10002.0,3,9,21,0.42857142857142855,600,SWARM
1,337400,1337400,10.0,10002.0,10012.0,2,7,11,0.6363636363636364,300,WHALE
1,337500,1337500,-12.0,10012.0,10000.0,1,7,7,1.0,0,WHALE
1,339300,1339300,7.0,10002.0,10009.0,0,0,0,,0,NO_TRADES
1,339400,1339400,-6.5,10009.0,10002.5,0,0,0,,0,NO_TRADES
1,340800,1340800,8.0,10003.0,10011.0,1,2,2,1.0,0,WHALE
1,340900,1340900,-9.0,10011.0,10002.0,1,2,2,1.0,0,WHALE
1,341300,1341300,-6.0,10002.0,9996.0,2,2,4,0.5,500,SWARM
1,341400,1341400,8.0,9996.0,10004.0,1,2,2,1.0,0,WHALE
1,341600,1341600,11.0,10004.0,10015.0,1,2,2,1.0,0,WHALE
1,341700,1341700,-18.0,10015.0,9997.0,1,2,2,1.0,0,WHALE
1,341800,1341800,6.5,9997.0,10003.5,1,2,2,1.0,0,WHALE
1,342100,1342100,-10.0,10004.0,9994.0,1,5,5,1.0,0,WHALE
1,342200,1342200,10.0,9994.0,10004.0,1,5,5,1.0,0,WHALE
1,343500,1343500,-9.0,10004.0,9995.0,0,0,0,,0,NO_TRADES
1,343600,1343600,16.0,9995.0,10011.0,0,0,0,,0,NO_TRADES
1,343700,1343700,-9.0,10011.0,10002.0,0,0,0,,0,NO_TRADES
1,344100,1344100,10.0,10004.0,10014.0,1,4,4,1.0,0,WHALE
1,344200,1344200,-11.0,10014.0,10003.0,1,4,4,1.0,0,WHALE
1,345700,1345700,9.0,10002.0,10011.0,1,3,3,1.0,0,WHALE
1,345800,1345800,-7.5,10011.0,10003.5,1,3,3,1.0,0,WHALE
1,346600,1346600,-8.0,10011.0,10003.0,1,4,4,1.0,0,WHALE
1,348900,1348900,-7.0,10003.0,9996.0,0,0,0,,0,NO_TRADES
1,349000,1349000,7.0,9996.0,10003.0,0,0,0,,0,NO_TRADES
1,352200,1352200,7.0,10000.0,10007.0,1,5,5,1.0,0,WHALE
1,352300,1352300,-7.0,10007.0,10000.0,1,5,5,1.0,0,WHALE
1,353400,1353400,9.0,9999.0,10008.0,1,5,5,1.0,0,WHALE
1,353600,1353600,-15.0,10008.0,9993.0,0,0,0,,0,NO_TRADES
1,353700,1353700,8.0,9993.0,10001.0,0,0,0,,0,NO_TRADES
1,354600,1354600,9.0,10001.0,10010.0,0,0,0,,0,NO_TRADES
1,354700,1354700,-8.0,10010.0,10002.0,0,0,0,,0,NO_TRADES
1,356300,1356300,-8.0,10002.0,9994.0,1,9,9,1.0,0,WHALE
1,356400,1356400,7.0,9994.0,10001.0,1,9,9,1.0,0,WHALE
1,358900,1358900,8.0,10002.0,10010.0,1,3,3,1.0,0,WHALE
1,359000,1359000,-9.0,10010.0,10001.0,1,3,3,1.0,0,WHALE
1,359400,1359400,8.0,10002.0,10010.0,0,0,0,,0,NO_TRADES
1,359600,1359600,-9.0,10010.0,10001.0,0,0,0,,0,NO_TRADES
1,361500,1361500,9.0,10003.0,10012.0,1,6,6,1.0,0,WHALE
1,364400,1364400,6.0,10007.0,10013.0,0,0,0,,0,NO_TRADES
1,364500,1364500,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
1,365100,1365100,-9.0,10006.0,9997.0,1,3,3,1.0,0,WHALE
1,365200,1365200,8.0,9997.0,10005.0,1,3,3,1.0,0,WHALE
1,367100,1367100,-7.0,10006.0,9999.0,0,0,0,,0,NO_TRADES
1,367200,1367200,7.0,9999.0,10006.0,0,0,0,,0,NO_TRADES
1,369100,1369100,6.0,10002.0,10008.0,0,0,0,,0,NO_TRADES
1,369200,1369200,-8.0,10008.0,10000.0,0,0,0,,0,NO_TRADES
1,369300,1369300,9.0,10000.0,10009.0,0,0,0,,0,NO_TRADES
1,369400,1369400,7.0,10009.0,10016.0,0,0,0,,0,NO_TRADES
1,369500,1369500,-9.5,10016.0,10006.5,0,0,0,,0,NO_TRADES
1,370400,1370400,-7.0,10009.0,10002.0,0,0,0,,0,NO_TRADES
1,370500,1370500,11.0,10002.0,10013.0,0,0,0,,0,NO_TRADES
1,370600,1370600,-6.5,10013.0,10006.5,0,0,0,,0,NO_TRADES
1,370900,1370900,6.5,10003.0,10009.5,0,0,0,,0,NO_TRADES
1,371700,1371700,8.0,10008.0,10016.0,0,0,0,,0,NO_TRADES
1,371800,1371800,-8.0,10016.0,10008.0,0,0,0,,0,NO_TRADES
1,372000,1372000,-9.0,10009.0,10000.0,0,0,0,,0,NO_TRADES
1,372100,1372100,8.0,10000.0,10008.0,0,0,0,,0,NO_TRADES
1,372400,1372400,8.0,10008.0,10016.0,0,0,0,,0,NO_TRADES
1,372500,1372500,-8.0,10016.0,10008.0,0,0,0,,0,NO_TRADES
1,374900,1374900,10.0,10003.0,10013.0,0,0,0,,0,NO_TRADES
1,375000,1375000,-9.5,10013.0,10003.5,0,0,0,,0,NO_TRADES
1,378300,1378300,11.0,10005.0,10016.0,0,0,0,,0,NO_TRADES
1,378400,1378400,-9.0,10016.0,10007.0,0,0,0,,0,NO_TRADES
1,381400,1381400,8.0,10006.0,10014.0,1,2,2,1.0,0,WHALE
1,381600,1381600,-8.0,10014.0,10006.0,1,2,2,1.0,0,WHALE
1,381800,1381800,-6.5,10011.5,10005.0,0,0,0,,0,NO_TRADES
1,382000,1382000,9.0,10005.0,10014.0,0,0,0,,0,NO_TRADES
1,382100,1382100,-8.5,10014.0,10005.5,0,0,0,,0,NO_TRADES
1,382400,1382400,11.5,10004.5,10016.0,0,0,0,,0,NO_TRADES
1,382500,1382500,-11.0,10016.0,10005.0,0,0,0,,0,NO_TRADES
1,383900,1383900,-8.0,10005.0,9997.0,1,4,4,1.0,0,WHALE
1,384000,1384000,9.0,9997.0,10006.0,1,4,4,1.0,0,WHALE
1,386700,1386700,8.0,10004.0,10012.0,0,0,0,,0,NO_TRADES
1,386800,1386800,-7.0,10012.0,10005.0,0,0,0,,0,NO_TRADES
1,387600,1387600,8.0,10004.0,10012.0,0,0,0,,0,NO_TRADES
1,387700,1387700,-8.0,10012.0,10004.0,0,0,0,,0,NO_TRADES
1,389200,1389200,-8.0,10005.0,9997.0,0,0,0,,0,NO_TRADES
1,389300,1389300,8.0,9997.0,10005.0,0,0,0,,0,NO_TRADES
1,392000,1392000,10.0,10005.0,10015.0,0,0,0,,0,NO_TRADES
1,392100,1392100,-10.0,10015.0,10005.0,1,5,5,1.0,0,WHALE
1,392800,1392800,6.5,10006.5,10013.0,1,5,5,1.0,0,WHALE
1,392900,1392900,-9.0,10013.0,10004.0,1,5,5,1.0,0,WHALE
1,393400,1393400,-8.0,10003.0,9995.0,0,0,0,,0,NO_TRADES
1,393500,1393500,10.0,9995.0,10005.0,0,0,0,,0,NO_TRADES
1,394100,1394100,-8.0,10003.0,9995.0,0,0,0,,0,NO_TRADES
1,394200,1394200,16.0,9995.0,10011.0,0,0,0,,0,NO_TRADES
1,394300,1394300,-7.0,10011.0,10004.0,0,0,0,,0,NO_TRADES
1,396200,1396200,-8.0,10005.0,9997.0,0,0,0,,0,NO_TRADES
1,396300,1396300,7.5,9997.0,10004.5,0,0,0,,0,NO_TRADES
1,398500,1398500,-8.0,10004.0,9996.0,0,0,0,,0,NO_TRADES
1,398600,1398600,8.0,9996.0,10004.0,0,0,0,,0,NO_TRADES
1,401600,1401600,8.0,10004.0,10012.0,1,9,9,1.0,0,WHALE
1,401700,1401700,-8.0,10012.0,10004.0,1,9,9,1.0,0,WHALE
1,402400,1402400,8.0,10003.0,10011.0,1,5,5,1.0,0,WHALE
1,402500,1402500,-6.0,10011.0,10005.0,1,5,5,1.0,0,WHALE
1,404600,1404600,12.0,10000.0,10012.0,0,0,0,,0,NO_TRADES
1,404700,1404700,-9.0,10012.0,10003.0,0,0,0,,0,NO_TRADES
1,405400,1405400,-8.0,10003.0,9995.0,1,2,2,1.0,0,WHALE
1,405500,1405500,8.0,9995.0,10003.0,1,2,2,1.0,0,WHALE
1,408700,1408700,10.0,10001.0,10011.0,0,0,0,,0,NO_TRADES
1,408800,1408800,-10.0,10011.0,10001.0,0,0,0,,0,NO_TRADES
1,409300,1409300,6.5,9996.0,10002.5,0,0,0,,0,NO_TRADES
1,409500,1409500,-6.0,10002.0,9996.0,0,0,0,,0,NO_TRADES
1,411900,1411900,8.0,10002.0,10010.0,0,0,0,,0,NO_TRADES
1,412000,1412000,-7.5,10010.0,10002.5,0,0,0,,0,NO_TRADES
1,413800,1413800,7.0,10002.0,10009.0,1,6,6,1.0,0,WHALE
1,413900,1413900,-9.0,10009.0,10000.0,1,6,6,1.0,0,WHALE
1,414300,1414300,-8.0,10000.0,9992.0,1,6,6,1.0,0,WHALE
1,414400,1414400,10.0,9992.0,10002.0,1,6,6,1.0,0,WHALE
1,415200,1415200,-9.0,10001.0,9992.0,0,0,0,,0,NO_TRADES
1,415300,1415300,7.0,9992.0,9999.0,0,0,0,,0,NO_TRADES
1,415600,1415600,7.0,10000.0,10007.0,1,6,6,1.0,0,WHALE
1,415700,1415700,-8.0,10007.0,9999.0,1,6,6,1.0,0,WHALE
1,418300,1418300,8.0,10000.0,10008.0,0,0,0,,0,NO_TRADES
1,418400,1418400,-7.0,10008.0,10001.0,0,0,0,,0,NO_TRADES
1,421900,1421900,7.5,10002.5,10010.0,0,0,0,,0,NO_TRADES
1,422000,1422000,-16.0,10010.0,9994.0,0,0,0,,0,NO_TRADES
1,422100,1422100,8.0,9994.0,10002.0,0,0,0,,0,NO_TRADES
1,422600,1422600,-9.0,10003.0,9994.0,0,0,0,,0,NO_TRADES
1,422700,1422700,9.5,9994.0,10003.5,0,0,0,,0,NO_TRADES
1,424000,1424000,-6.5,10007.5,10001.0,0,0,0,,0,NO_TRADES
1,424600,1424600,8.0,10003.0,10011.0,1,6,6,1.0,0,WHALE
1,424700,1424700,-8.0,10011.0,10003.0,1,6,6,1.0,0,WHALE
1,425900,1425900,-11.0,10004.0,9993.0,1,7,7,1.0,0,WHALE
1,426000,1426000,11.0,9993.0,10004.0,1,7,7,1.0,0,WHALE
1,428400,1428400,-9.0,10004.0,9995.0,0,0,0,,0,NO_TRADES
1,428500,1428500,8.0,9995.0,10003.0,0,0,0,,0,NO_TRADES
1,430000,1430000,9.0,10003.0,10012.0,1,4,4,1.0,0,WHALE
1,430100,1430100,-9.0,10012.0,10003.0,1,4,4,1.0,0,WHALE
1,431000,1431000,-9.0,10005.0,9996.0,0,0,0,,0,NO_TRADES
1,431100,1431100,10.0,9996.0,10006.0,0,0,0,,0,NO_TRADES
1,431200,1431200,7.0,10006.0,10013.0,0,0,0,,0,NO_TRADES
1,431300,1431300,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
1,434300,1434300,-10.5,10006.5,9996.0,0,0,0,,0,NO_TRADES
1,434400,1434400,9.0,9996.0,10005.0,0,0,0,,0,NO_TRADES
1,435100,1435100,-8.0,10004.0,9996.0,0,0,0,,0,NO_TRADES
1,435200,1435200,8.0,9996.0,10004.0,1,3,3,1.0,0,WHALE
1,435600,1435600,-10.0,10003.0,9993.0,1,3,3,1.0,0,WHALE
1,435700,1435700,11.0,9993.0,10004.0,1,3,3,1.0,0,WHALE
1,436900,1436900,-6.5,10006.5,10000.0,0,0,0,,0,NO_TRADES
1,438200,1438200,-8.0,10001.0,9993.0,0,0,0,,0,NO_TRADES
1,438300,1438300,8.0,9993.0,10001.0,0,0,0,,0,NO_TRADES
1,440100,1440100,8.0,9999.0,10007.0,2,7,10,0.7,700,WHALE
1,440200,1440200,-8.0,10007.0,9999.0,2,7,10,0.7,700,WHALE
1,441900,1441900,-6.0,10002.0,9996.0,1,6,6,1.0,0,WHALE
1,442000,1442000,6.0,9996.0,10002.0,1,6,6,1.0,0,WHALE
1,443000,1443000,-6.5,9998.5,9992.0,2,6,10,0.6,500,WHALE
1,443100,1443100,7.5,9992.0,9999.5,2,6,10,0.6,500,WHALE
1,443200,1443200,9.5,9999.5,10009.0,1,4,4,1.0,0,WHALE
1,443300,1443300,-8.0,10009.0,10001.0,1,4,4,1.0,0,WHALE
1,444200,1444200,-7.0,10010.0,10003.0,1,10,10,1.0,0,WHALE
1,447600,1447600,-9.5,10003.5,9994.0,0,0,0,,0,NO_TRADES
1,447800,1447800,8.0,9994.0,10002.0,0,0,0,,0,NO_TRADES
1,447900,1447900,8.0,10002.0,10010.0,0,0,0,,0,NO_TRADES
1,448000,1448000,-10.0,10010.0,10000.0,0,0,0,,0,NO_TRADES
1,448500,1448500,7.5,10005.5,10013.0,0,0,0,,0,NO_TRADES
1,448600,1448600,-8.5,10013.0,10004.5,0,0,0,,0,NO_TRADES
1,449300,1449300,7.0,10004.0,10011.0,1,8,8,1.0,0,WHALE
1,452300,1452300,9.0,9998.0,10007.0,2,7,12,0.5833333333333334,300,SWARM
1,452400,1452400,-8.0,10007.0,9999.0,2,7,12,0.5833333333333334,300,SWARM
1,452800,1452800,-8.0,9999.0,9991.0,0,0,0,,0,NO_TRADES
1,452900,1452900,9.0,9991.0,10000.0,0,0,0,,0,NO_TRADES
1,453000,1453000,-7.0,10000.0,9993.0,1,6,6,1.0,0,WHALE
1,453100,1453100,6.0,9993.0,9999.0,1,6,6,1.0,0,WHALE
1,453300,1453300,8.0,9999.0,10007.0,2,6,9,0.6666666666666666,300,WHALE
1,453400,1453400,-6.5,10007.0,10000.5,2,6,9,0.6666666666666666,300,WHALE
1,453500,1453500,-12.5,10000.5,9988.0,2,6,9,0.6666666666666666,300,WHALE
1,453600,1453600,11.0,9988.0,9999.0,2,6,9,0.6666666666666666,300,WHALE
1,453900,1453900,-7.0,10007.0,10000.0,1,3,3,1.0,0,WHALE
1,454000,1454000,-6.0,10000.0,9994.0,1,3,3,1.0,0,WHALE
1,454200,1454200,7.0,9991.0,9998.0,0,0,0,,0,NO_TRADES
1,456000,1456000,6.0,9992.0,9998.0,1,4,4,1.0,0,WHALE
1,457800,1457800,8.0,9999.0,10007.0,0,0,0,,0,NO_TRADES
1,457900,1457900,-8.0,10007.0,9999.0,0,0,0,,0,NO_TRADES
1,459500,1459500,8.0,9990.0,9998.0,0,0,0,,0,NO_TRADES
1,461200,1461200,8.0,9999.0,10007.0,0,0,0,,0,NO_TRADES
1,461300,1461300,-7.0,10007.0,10000.0,0,0,0,,0,NO_TRADES
1,461800,1461800,7.0,10000.0,10007.0,0,0,0,,0,NO_TRADES
1,461900,1461900,-10.5,10007.0,9996.5,0,0,0,,0,NO_TRADES
1,464300,1464300,8.0,9999.0,10007.0,1,6,6,1.0,0,WHALE
1,464400,1464400,-9.0,10007.0,9998.0,1,6,6,1.0,0,WHALE
1,467300,1467300,-10.0,9998.0,9988.0,0,0,0,,0,NO_TRADES
1,467400,1467400,11.0,9988.0,9999.0,2,5,7,0.7142857142857143,0,WHALE
1,467800,1467800,10.0,9993.5,10003.5,3,8,15,0.5333333333333333,300,SWARM
1,467900,1467900,-6.0,10003.5,9997.5,3,8,15,0.5333333333333333,300,SWARM
1,469000,1469000,8.0,9999.0,10007.0,0,0,0,,0,NO_TRADES
1,469100,1469100,-15.0,10007.0,9992.0,0,0,0,,0,NO_TRADES
1,469200,1469200,8.0,9992.0,10000.0,0,0,0,,0,NO_TRADES
1,469500,1469500,8.0,10000.0,10008.0,0,0,0,,0,NO_TRADES
1,469600,1469600,-8.0,10008.0,10000.0,0,0,0,,0,NO_TRADES
1,474300,1474300,-7.0,9998.0,9991.0,0,0,0,,0,NO_TRADES
1,474400,1474400,8.0,9991.0,9999.0,0,0,0,,0,NO_TRADES
1,477100,1477100,-6.0,9998.0,9992.0,1,6,6,1.0,0,WHALE
1,478300,1478300,8.0,9997.0,10005.0,1,3,3,1.0,0,WHALE
1,478400,1478400,-8.0,10005.0,9997.0,2,6,9,0.6666666666666666,100,WHALE
1,478600,1478600,9.5,9995.5,10005.0,2,6,9,0.6666666666666666,100,WHALE
1,478700,1478700,-9.0,10005.0,9996.0,2,6,9,0.6666666666666666,100,WHALE
1,479500,1479500,6.5,9997.5,10004.0,1,2,2,1.0,0,WHALE
1,479600,1479600,-7.0,10004.0,9997.0,1,2,2,1.0,0,WHALE
1,480700,1480700,8.0,9995.0,10003.0,0,0,0,,0,NO_TRADES
1,480800,1480800,-6.5,10003.0,9996.5,0,0,0,,0,NO_TRADES
1,481000,1481000,-7.5,9994.5,9987.0,0,0,0,,0,NO_TRADES
1,481100,1481100,7.0,9987.0,9994.0,0,0,0,,0,NO_TRADES
1,483400,1483400,-7.0,9995.0,9988.0,0,0,0,,0,NO_TRADES
1,483500,1483500,6.0,9988.0,9994.0,0,0,0,,0,NO_TRADES
1,483700,1483700,8.5,9994.5,10003.0,0,0,0,,0,NO_TRADES
1,483800,1483800,-8.0,10003.0,9995.0,0,0,0,,0,NO_TRADES
1,485300,1485300,8.0,9994.0,10002.0,0,0,0,,0,NO_TRADES
1,485400,1485400,-8.0,10002.0,9994.0,0,0,0,,0,NO_TRADES
1,486800,1486800,10.5,9990.5,10001.0,0,0,0,,0,NO_TRADES
1,486900,1486900,-8.0,10001.0,9993.0,0,0,0,,0,NO_TRADES
1,487600,1487600,7.0,9994.0,10001.0,3,5,12,0.4166666666666667,500,SWARM
1,487700,1487700,-9.0,10001.0,9992.0,3,5,12,0.4166666666666667,500,SWARM
1,488400,1488400,-7.0,9997.0,9990.0,0,0,0,,0,NO_TRADES
1,492200,1492200,-9.5,9993.5,9984.0,0,0,0,,0,NO_TRADES
1,492300,1492300,14.5,9984.0,9998.5,0,0,0,,0,NO_TRADES
1,493100,1493100,11.5,9991.5,10003.0,0,0,0,,0,NO_TRADES
1,493200,1493200,-9.0,10003.0,9994.0,0,0,0,,0,NO_TRADES
1,493600,1493600,-8.0,9996.0,9988.0,0,0,0,,0,NO_TRADES
1,493700,1493700,8.0,9988.0,9996.0,0,0,0,,0,NO_TRADES
1,495100,1495100,-8.0,9994.0,9986.0,0,0,0,,0,NO_TRADES
1,495200,1495200,7.0,9986.0,9993.0,0,0,0,,0,NO_TRADES
1,495600,1495600,-8.0,9994.0,9986.0,0,0,0,,0,NO_TRADES
1,495700,1495700,9.0,9986.0,9995.0,0,0,0,,0,NO_TRADES
1,496300,1496300,6.0,9998.0,10004.0,0,0,0,,0,NO_TRADES
1,496400,1496400,-7.0,10004.0,9997.0,0,0,0,,0,NO_TRADES
1,496900,1496900,8.0,9995.0,10003.0,0,0,0,,0,NO_TRADES
1,497000,1497000,-8.0,10003.0,9995.0,0,0,0,,0,NO_TRADES
1,498300,1498300,8.0,9997.0,10005.0,0,0,0,,0,NO_TRADES
1,498400,1498400,-9.0,10005.0,9996.0,0,0,0,,0,NO_TRADES
1,503300,1503300,7.0,9990.0,9997.0,2,3,5,0.6,400,WHALE
1,503400,1503400,-10.0,9997.0,9987.0,1,3,3,1.0,0,WHALE
